,result,table,_start,_stop,_time,_value,_field,_measurement,device
158,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.764053+00:00,31.9,temperature,sensor_metrics,battery-01
159,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.765670+00:00,45.3,temperature,sensor_metrics,battery-01
160,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.768397+00:00,37.0,temperature,sensor_metrics,battery-01
161,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.772662+00:00,43.6,temperature,sensor_metrics,battery-01
162,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.775097+00:00,48.5,temperature,sensor_metrics,battery-01
163,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.776617+00:00,35.4,temperature,sensor_metrics,battery-01
164,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.778086+00:00,32.7,temperature,sensor_metrics,battery-01
165,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.780475+00:00,30.9,temperature,sensor_metrics,battery-01
166,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.782118+00:00,48.7,temperature,sensor_metrics,battery-01
167,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.784012+00:00,32.6,temperature,sensor_metrics,battery-01
168,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.785588+00:00,46.1,temperature,sensor_metrics,battery-01
169,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.787719+00:00,48.5,temperature,sensor_metrics,battery-01
170,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.789290+00:00,34.2,temperature,sensor_metrics,battery-01
171,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.790475+00:00,45.9,temperature,sensor_metrics,battery-01
172,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.791377+00:00,49.7,temperature,sensor_metrics,battery-01
173,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.792703+00:00,49.0,temperature,sensor_metrics,battery-01
174,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.793878+00:00,47.0,temperature,sensor_metrics,battery-01
175,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.795308+00:00,39.7,temperature,sensor_metrics,battery-01
176,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.796334+00:00,39.1,temperature,sensor_metrics,battery-01
177,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.797262+00:00,45.4,temperature,sensor_metrics,battery-01
178,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.798184+00:00,43.1,temperature,sensor_metrics,battery-01
179,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.799516+00:00,38.6,temperature,sensor_metrics,battery-01
180,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.800945+00:00,33.4,temperature,sensor_metrics,battery-01
181,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.802695+00:00,35.0,temperature,sensor_metrics,battery-01
182,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.804370+00:00,47.9,temperature,sensor_metrics,battery-01
183,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.805575+00:00,37.4,temperature,sensor_metrics,battery-01
184,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.806759+00:00,39.4,temperature,sensor_metrics,battery-01
185,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.807797+00:00,38.4,temperature,sensor_metrics,battery-01
186,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.808839+00:00,45.1,temperature,sensor_metrics,battery-01
187,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.809818+00:00,39.9,temperature,sensor_metrics,battery-01
188,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.811052+00:00,35.8,temperature,sensor_metrics,battery-01
189,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.811962+00:00,32.9,temperature,sensor_metrics,battery-01
190,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.813263+00:00,39.5,temperature,sensor_metrics,battery-01
191,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.814293+00:00,31.2,temperature,sensor_metrics,battery-01
192,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.815291+00:00,36.2,temperature,sensor_metrics,battery-01
193,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.816314+00:00,45.5,temperature,sensor_metrics,battery-01
194,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.817609+00:00,36.1,temperature,sensor_metrics,battery-01
195,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.819522+00:00,49.4,temperature,sensor_metrics,battery-01
196,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.821453+00:00,41.8,temperature,sensor_metrics,battery-01
197,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.823127+00:00,33.6,temperature,sensor_metrics,battery-01
198,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.824379+00:00,48.2,temperature,sensor_metrics,battery-01
199,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.825494+00:00,35.2,temperature,sensor_metrics,battery-01
200,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.826454+00:00,39.2,temperature,sensor_metrics,battery-01
201,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.827501+00:00,37.1,temperature,sensor_metrics,battery-01
202,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.828663+00:00,43.9,temperature,sensor_metrics,battery-01
203,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.829652+00:00,45.6,temperature,sensor_metrics,battery-01
204,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.830593+00:00,35.2,temperature,sensor_metrics,battery-01
205,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.831749+00:00,33.1,temperature,sensor_metrics,battery-01
206,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.832734+00:00,39.0,temperature,sensor_metrics,battery-01
207,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.834016+00:00,41.6,temperature,sensor_metrics,battery-01
208,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.835759+00:00,34.4,temperature,sensor_metrics,battery-01
209,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.837886+00:00,43.6,temperature,sensor_metrics,battery-01
210,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.839315+00:00,34.4,temperature,sensor_metrics,battery-01
211,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.840577+00:00,49.0,temperature,sensor_metrics,battery-01
212,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.841658+00:00,46.3,temperature,sensor_metrics,battery-01
213,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.842957+00:00,32.1,temperature,sensor_metrics,battery-01
214,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.844038+00:00,37.8,temperature,sensor_metrics,battery-01
215,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.845281+00:00,40.7,temperature,sensor_metrics,battery-01
216,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.846290+00:00,33.8,temperature,sensor_metrics,battery-01
217,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.847323+00:00,48.9,temperature,sensor_metrics,battery-01
218,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.848598+00:00,42.4,temperature,sensor_metrics,battery-01
219,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.849622+00:00,39.8,temperature,sensor_metrics,battery-01
220,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.850977+00:00,49.5,temperature,sensor_metrics,battery-01
221,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.853054+00:00,37.6,temperature,sensor_metrics,battery-01
222,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.855660+00:00,41.9,temperature,sensor_metrics,battery-01
223,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.857302+00:00,41.1,temperature,sensor_metrics,battery-01
224,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.859784+00:00,40.3,temperature,sensor_metrics,battery-01
225,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.861453+00:00,39.1,temperature,sensor_metrics,battery-01
226,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.863627+00:00,42.8,temperature,sensor_metrics,battery-01
227,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.866744+00:00,47.0,temperature,sensor_metrics,battery-01
228,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.872434+00:00,43.9,temperature,sensor_metrics,battery-01
229,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.873971+00:00,33.6,temperature,sensor_metrics,battery-01
230,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.876587+00:00,36.8,temperature,sensor_metrics,battery-01
231,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.877855+00:00,46.7,temperature,sensor_metrics,battery-01
232,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.879699+00:00,35.5,temperature,sensor_metrics,battery-01
233,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.880779+00:00,48.6,temperature,sensor_metrics,battery-01
234,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.881879+00:00,45.0,temperature,sensor_metrics,battery-01
235,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.883058+00:00,35.5,temperature,sensor_metrics,battery-01
236,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.884724+00:00,30.7,temperature,sensor_metrics,battery-01
237,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.888262+00:00,31.9,temperature,sensor_metrics,battery-01
238,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.892564+00:00,45.1,temperature,sensor_metrics,battery-01
239,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.896428+00:00,31.0,temperature,sensor_metrics,battery-01
240,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.899492+00:00,34.8,temperature,sensor_metrics,battery-01
241,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.903088+00:00,34.0,temperature,sensor_metrics,battery-01
242,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.905555+00:00,39.0,temperature,sensor_metrics,battery-01
243,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.908134+00:00,46.1,temperature,sensor_metrics,battery-01
244,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.910346+00:00,42.4,temperature,sensor_metrics,battery-01
245,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.912628+00:00,38.5,temperature,sensor_metrics,battery-01
246,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.914657+00:00,43.3,temperature,sensor_metrics,battery-01
247,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.916320+00:00,36.1,temperature,sensor_metrics,battery-01
248,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.918012+00:00,46.5,temperature,sensor_metrics,battery-01
249,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.921302+00:00,31.5,temperature,sensor_metrics,battery-01
250,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.923698+00:00,41.7,temperature,sensor_metrics,battery-01
251,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.925719+00:00,49.7,temperature,sensor_metrics,battery-01
252,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.926882+00:00,33.1,temperature,sensor_metrics,battery-01
253,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.928161+00:00,36.1,temperature,sensor_metrics,battery-01
254,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.931687+00:00,41.0,temperature,sensor_metrics,battery-01
255,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.936560+00:00,31.5,temperature,sensor_metrics,battery-01
256,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.939541+00:00,31.0,temperature,sensor_metrics,battery-01
257,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.941955+00:00,49.9,temperature,sensor_metrics,battery-01
258,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.944975+00:00,43.0,temperature,sensor_metrics,battery-01
259,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.947671+00:00,49.8,temperature,sensor_metrics,battery-01
260,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.951196+00:00,41.4,temperature,sensor_metrics,battery-01
261,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.954289+00:00,44.5,temperature,sensor_metrics,battery-01
262,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.957265+00:00,46.2,temperature,sensor_metrics,battery-01
263,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.960732+00:00,31.3,temperature,sensor_metrics,battery-01
264,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.967035+00:00,46.6,temperature,sensor_metrics,battery-01
265,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.970354+00:00,44.0,temperature,sensor_metrics,battery-01
266,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.974032+00:00,31.6,temperature,sensor_metrics,battery-01
267,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.978839+00:00,40.8,temperature,sensor_metrics,battery-01
268,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.983308+00:00,47.2,temperature,sensor_metrics,battery-01
269,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.986652+00:00,36.2,temperature,sensor_metrics,battery-01
270,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.989608+00:00,44.1,temperature,sensor_metrics,battery-01
271,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.993509+00:00,40.8,temperature,sensor_metrics,battery-01
272,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.996170+00:00,41.4,temperature,sensor_metrics,battery-01
273,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:55.998167+00:00,45.9,temperature,sensor_metrics,battery-01
274,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.000249+00:00,30.1,temperature,sensor_metrics,battery-01
275,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.002530+00:00,48.5,temperature,sensor_metrics,battery-01
276,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.004399+00:00,39.2,temperature,sensor_metrics,battery-01
277,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.007071+00:00,45.8,temperature,sensor_metrics,battery-01
278,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.009572+00:00,36.2,temperature,sensor_metrics,battery-01
279,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.012270+00:00,45.3,temperature,sensor_metrics,battery-01
280,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.013675+00:00,30.1,temperature,sensor_metrics,battery-01
281,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.014652+00:00,45.6,temperature,sensor_metrics,battery-01
282,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.015883+00:00,30.8,temperature,sensor_metrics,battery-01
283,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.017621+00:00,49.9,temperature,sensor_metrics,battery-01
284,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.019329+00:00,32.4,temperature,sensor_metrics,battery-01
285,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.021067+00:00,36.2,temperature,sensor_metrics,battery-01
286,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.022523+00:00,41.2,temperature,sensor_metrics,battery-01
287,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.023495+00:00,39.1,temperature,sensor_metrics,battery-01
288,_result,0,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:22:56.024640+00:00,30.7,temperature,sensor_metrics,battery-01
